Year,Month,monthly_anomaly,monthly_uncertainty,annual_anomaly,annual_uncertainty,five_year_anomaly,five_year_uncertainty,ten_year_anomaly,ten_year_uncertainty,twenty_year_anomaly,twenty_year_uncertainty
1978,5,2.691,0.323,-0.675,0.122,-0.180,0.069,0.016,0.072,-0.007,0.028
1978,6,-0.080,0.257,-0.731,0.134,-0.232,0.067,0.010,0.074,-0.006,0.029
1978,7,-0.071,0.336,-0.580,0.126,-0.233,0.069,0.003,0.074,0.001,0.030
1978,8,0.232,0.187,-0.777,0.128,-0.132,0.075,-0.005,0.075,0.013,0.030
1978,9,-2.170,0.312,-0.236,0.123,-0.068,0.080,0.016,0.077,-0.001,0.030
1978,10,-1.300,0.162,0.009,0.109,-0.055,0.080,0.009,0.078,-0.019,0.029
1978,11,-1.804,0.305,-0.097,0.113,-0.053,0.086,0.023,0.078,-0.005,0.030
1978,12,-0.475,0.637,-0.065,0.117,-0.086,0.085,-0.010,0.077,-0.011,0.030
1979,1,1.539,0.365,0.021,0.090,-0.066,0.080,-0.018,0.075,-0.025,0.030
1979,2,-3.486,0.289,-0.064,0.096,-0.065,0.079,0.051,0.077,-0.049,0.030
1979,3,3.460,0.260,0.074,0.109,-0.047,0.082,0.041,0.079,-0.062,0.031
1979,4,1.569,0.225,0.225,0.121,-0.038,0.084,0.067,0.082,-0.058,0.031
1979,5,1.427,0.428,0.522,0.120,0.010,0.087,0.085,0.083,-0.041,0.031
1979,6,0.302,0.306,0.752,0.102,0.161,0.093,0.078,0.084,-0.039,0.031
1979,7,0.962,0.284,0.740,0.102,0.111,0.097,0.080,0.082,-0.035,0.031
1979,8,-0.791,0.276,0.998,0.117,0.060,0.092,0.091,0.083,-0.039,0.031
1979,9,-0.513,0.263,0.747,0.116,-0.021,0.094,0.092,0.083,-0.028,0.032
1979,10,0.511,0.278,0.791,0.132,-0.048,0.096,0.121,0.084,-0.023,0.032
1979,11,1.756,0.206,0.722,0.112,-0.052,0.102,0.126,0.085,-0.043,0.032
1979,12,2.286,0.149,0.573,0.126,-0.059,0.104,0.114,0.089,-0.079,0.032
1980,1,1.396,0.484,0.450,0.147,-0.056,0.111,0.085,0.088,-0.040,0.033
1980,2,-0.392,0.608,0.644,0.185,-0.083,0.111,0.103,0.089,-0.038,0.033
1980,3,0.457,0.412,0.561,0.198,-0.059,0.113,0.109,0.089,-0.037,0.033
1980,4,2.095,0.606,0.336,0.202,-0.039,0.117,0.115,0.087,-0.031,0.034
1980,5,0.589,0.211,0.041,0.216,-0.046,0.121,0.088,0.085,-0.030,0.034
1980,6,-1.478,0.323,-0.601,0.212,0.009,0.126,0.064,0.082,-0.029,0.035
1980,7,-0.511,0.235,-0.969,0.201,0.054,0.131,0.044,0.080,-0.034,0.035
1980,8,1.534,0.505,-0.322,0.199,0.113,0.134,0.033,0.082,-0.031,0.035
1980,9,-1.507,0.230,-0.145,0.187,0.207,0.143,0.042,0.082,-0.030,0.035
1980,10,-2.189,0.157,-0.212,0.151,0.242,0.144,0.041,0.082,-0.037,0.035
1980,11,-1.789,0.186,-0.232,0.160,0.165,0.142,0.021,0.080,-0.043,0.037
1980,12,-5.413,0.291,-0.121,0.152,0.181,0.145,0.025,0.081,-0.023,0.038
1981,1,-3.027,0.420,-0.039,0.151,0.192,0.145,0.053,0.084,-0.020,0.039
1981,2,7.373,0.584,-0.138,0.155,0.214,0.146,0.037,0.083,-0.014,0.040
1981,3,2.587,0.380,0.012,0.181,0.289,0.146,0.046,0.086,-0.006,0.041
1981,4,1.285,0.239,0.061,0.180,0.312,0.147,0.065,0.086,0.004,0.043
1981,5,0.350,0.410,0.250,0.197,0.353,0.148,0.073,0.087,0.009,0.043
1981,6,-0.142,0.291,1.049,0.253,0.335,0.147,0.035,0.085,0.017,0.042
1981,7,0.471,0.415,0.875,0.253,0.266,0.149,0.031,0.081,0.021,0.042
1981,8,0.350,0.385,0.149,0.208,0.433,0.150,0.022,0.078,0.030,0.042
1981,9,0.291,0.299,-0.121,0.202,0.316,0.148,0.016,0.078,0.016,0.042
1981,10,-1.601,0.290,-0.419,0.211,0.319,0.154,0.025,0.079,0.009,0.043
1981,11,0.474,0.347,-0.312,0.233,0.278,0.153,0.022,0.079,0.019,0.044
1981,12,4.175,0.533,-0.395,0.236,0.269,0.158,0.075,0.079,0.020,0.045
1982,1,-5.112,0.312,-0.455,0.217,0.260,0.158,0.102,0.081,0.015,0.045
1982,2,-1.336,0.372,-0.674,0.184,0.306,0.161,0.081,0.077,0.021,0.044
1982,3,-0.655,0.212,-0.627,0.186,0.294,0.162,0.070,0.076,0.023,0.043
1982,4,-2.296,0.346,-0.404,0.202,0.295,0.163,0.110,0.076,0.029,0.045
1982,5,1.638,0.397,-0.369,0.191,0.275,0.167,0.092,0.076,0.033,0.045
1982,6,-1.142,0.364,-0.422,0.184,0.269,0.170,0.102,0.076,0.033,0.044
1982,7,-0.253,0.224,0.206,0.205,0.201,0.163,0.112,0.080,0.023,0.045
1982,8,-2.272,0.147,0.518,0.217,0.245,0.157,0.111,0.080,0.029,0.045
1982,9,0.858,0.250,0.787,0.264,0.229,0.152,0.120,0.080,0.033,0.046
1982,10,1.070,0.338,1.042,0.275,0.173,0.143,0.115,0.079,0.037,0.046
1982,11,0.893,0.317,0.743,0.264,0.150,0.144,0.094,0.079,0.042,0.047
1982,12,3.539,0.412,0.914,0.264,0.150,0.139,0.118,0.082,0.063,0.048
1983,1,2.432,0.603,0.985,0.267,0.155,0.131,0.134,0.081,0.052,0.047
1983,2,2.401,0.466,1.303,0.281,0.124,0.125,0.138,0.079,0.036,0.045
1983,3,2.580,0.745,1.427,0.279,0.169,0.126,0.153,0.079,0.015,0.045
1983,4,0.765,0.416,1.342,0.272,0.213,0.127,0.172,0.077,0.019,0.044
1983,5,-1.950,0.310,1.324,0.270,0.222,0.126,0.168,0.076,0.025,0.044
1983,6,0.903,0.307,0.895,0.250,0.283,0.125,0.160,0.077,0.017,0.045
1983,7,0.603,0.168,0.477,0.201,0.339,0.123,0.173,0.079,0.015,0.045
1983,8,1.536,0.195,0.821,0.187,0.205,0.111,0.177,0.078,0.012,0.046
1983,9,2.345,0.291,0.312,0.128,0.160,0.109,0.192,0.077,0.011,0.047
1983,10,0.059,0.364,0.390,0.119,0.186,0.110,0.188,0.077,-0.003,0.047
1983,11,0.677,0.196,0.470,0.099,0.199,0.107,0.215,0.078,-0.006,0.047
1983,12,-1.609,0.445,0.372,0.090,0.157,0.102,0.210,0.077,-0.011,0.047
1984,1,-2.586,0.357,0.359,0.088,0.127,0.099,0.204,0.077,-0.034,0.046
1984,2,6.524,0.408,0.395,0.084,0.108,0.093,0.214,0.074,-0.037,0.046
1984,3,-3.526,0.160,0.096,0.073,0.079,0.091,0.161,0.074,-0.024,0.047
1984,4,1.706,0.448,0.137,0.098,0.088,0.093,0.143,0.074,-0.023,0.048
1984,5,-0.996,0.290,0.129,0.101,0.034,0.093,0.150,0.074,-0.012,0.048
1984,6,-0.270,0.410,0.424,0.120,-0.012,0.088,0.148,0.075,-0.010,0.048
1984,7,0.453,0.220,0.416,0.109,0.092,0.087,0.141,0.078,-0.007,0.048
1984,8,1.958,0.301,0.061,0.087,0.103,0.086,0.155,0.079,-0.013,0.048
1984,9,-1.241,0.243,0.313,0.104,0.161,0.084,0.172,0.082,-0.007,0.049
1984,10,0.559,0.317,0.062,0.114,0.267,0.082,0.171,0.082,0.012,0.049
1984,11,0.572,0.310,0.083,0.134,0.236,0.079,0.132,0.081,0.018,0.050
1984,12,1.939,0.510,-0.017,0.132,0.264,0.080,0.049,0.078,0.019,0.050
1985,1,-2.691,0.301,-0.073,0.130,0.279,0.081,0.081,0.078,0.030,0.050
1985,2,2.270,0.248,-0.265,0.138,0.305,0.080,0.080,0.077,0.023,0.052
1985,3,-0.508,0.293,-0.061,0.141,0.299,0.080,0.076,0.073,0.036,0.052
1985,4,-1.301,0.389,-0.072,0.152,0.269,0.080,0.068,0.071,0.036,0.052
1985,5,-0.746,0.368,-0.225,0.161,0.234,0.078,0.060,0.071,0.027,0.051
1985,6,-1.473,0.320,-0.532,0.166,0.226,0.078,0.074,0.071,0.027,0.052
1985,7,-0.219,0.444,-0.281,0.166,0.214,0.075,0.082,0.070,0.026,0.052
1985,8,-0.336,0.263,-0.524,0.175,0.162,0.075,0.083,0.068,0.027,0.053
1985,9,1.197,0.258,-0.491,0.185,0.100,0.080,0.095,0.067,0.022,0.054
1985,10,0.435,0.324,-0.145,0.157,0.102,0.078,0.114,0.066,0.031,0.055
1985,11,-1.271,0.149,0.008,0.154,0.171,0.076,0.128,0.068,0.014,0.054
1985,12,-1.743,0.411,-0.088,0.160,0.139,0.080,0.190,0.068,0.022,0.054
1986,1,0.327,0.265,-0.178,0.156,0.154,0.078,0.198,0.068,0.029,0.055
1986,2,-0.654,0.474,-0.216,0.150,0.140,0.080,0.155,0.069,0.023,0.056
1986,3,-0.110,0.528,-0.437,0.146,0.095,0.081,0.148,0.068,0.027,0.057
1986,4,2.852,0.387,-0.564,0.154,0.065,0.084,0.149,0.069,0.024,0.058
1986,5,1.098,0.312,-0.688,0.165,0.077,0.085,0.159,0.068,0.019,0.059
1986,6,-2.632,0.307,-0.426,0.139,0.086,0.077,0.170,0.067,0.016,0.059
1986,7,-1.301,0.247,-0.359,0.121,0.142,0.073,0.168,0.065,0.017,0.058
1986,8,-0.790,0.240,-0.360,0.111,-0.004,0.072,0.178,0.064,0.019,0.057
1986,9,-1.454,0.183,-0.116,0.115,0.006,0.075,0.166,0.063,0.029,0.058
1986,10,-1.090,0.202,-0.016,0.139,-0.033,0.082,0.182,0.065,0.034,0.058
1986,11,-2.759,0.296,-0.123,0.125,0.021,0.083,0.184,0.066,0.037,0.058
1986,12,1.407,0.397,0.140,0.110,0.027,0.089,0.142,0.065,0.081,0.060
1987,1,1.120,0.109,0.301,0.094,0.022,0.086,0.177,0.064,0.089,0.061
1987,2,-0.662,0.364,0.309,0.081,0.003,0.084,0.175,0.062,0.080,0.059
1987,3,2.814,0.394,0.470,0.085,0.050,0.083,0.157,0.061,0.050,0.059
1987,4,4.063,0.302,0.499,0.115,0.048,0.086,0.170,0.060,0.049,0.059
1987,5,-0.193,0.266,0.632,0.129,-0.011,0.090,0.165,0.059,0.032,0.059
1987,6,0.522,0.189,0.770,0.116,-0.170,0.091,0.169,0.060,0.038,0.059
1987,7,0.632,0.334,0.820,0.113,-0.040,0.088,0.150,0.060,0.041,0.059
1987,8,-0.696,0.184,0.814,0.137,-0.086,0.084,0.169,0.060,0.041,0.060
1987,9,0.478,0.178,0.481,0.135,-0.076,0.085,0.170,0.061,0.045,0.059
1987,10,-0.740,0.348,0.218,0.120,-0.036,0.078,0.146,0.060,0.044,0.058
1987,11,-1.156,0.251,0.415,0.120,-0.030,0.074,0.134,0.061,0.034,0.059
1987,12,3.059,0.519,0.288,0.118,-0.002,0.072,0.126,0.061,0.037,0.059
1988,1,1.717,0.187,0.360,0.102,0.008,0.068,0.099,0.057,0.048,0.059
1988,2,-0.736,0.720,0.478,0.123,0.042,0.066,0.037,0.053,0.076,0.058
1988,3,-1.175,0.501,0.410,0.120,0.021,0.069,0.007,0.053,0.095,0.058
1988,4,0.899,0.293,0.323,0.112,0.015,0.072,0.011,0.052,0.110,0.057
1988,5,2.174,0.246,0.538,0.115,0.035,0.068,0.034,0.051,0.114,0.055
1988,6,-1.002,0.257,0.191,0.088,0.097,0.063,0.025,0.052,0.117,0.056
1988,7,1.502,0.284,0.116,0.099,0.058,0.061,0.026,0.052,0.118,0.056
1988,8,0.711,0.284,-0.009,0.080,0.105,0.057,0.029,0.053,0.120,0.056
1988,9,-0.339,0.310,-0.156,0.112,0.135,0.056,0.006,0.052,0.135,0.055
1988,10,-1.779,0.334,-0.285,0.118,0.112,0.059,-0.015,0.053,0.143,0.055
1988,11,1.427,0.258,-0.276,0.128,0.120,0.059,-0.034,0.053,0.154,0.056
1988,12,-1.106,0.283,-0.187,0.127,0.183,0.057,-0.012,0.051,0.170,0.056
1989,1,0.810,0.235,-0.298,0.135,0.208,0.053,-0.049,0.050,0.163,0.057
1989,2,-2.228,0.161,-0.288,0.145,0.249,0.051,-0.126,0.049,0.191,0.054
1989,3,-2.946,0.253,-0.130,0.150,0.254,0.051,-0.090,0.051,0.185,0.053
1989,4,-0.645,0.272,0.053,0.141,0.277,0.051,-0.113,0.054,0.181,0.053
1989,5,2.289,0.446,-0.313,0.144,0.335,0.049,-0.110,0.054,0.191,0.053
1989,6,0.058,0.299,-0.856,0.156,0.296,0.048,-0.097,0.055,0.199,0.052
1989,7,0.175,0.281,-0.494,0.123,0.261,0.047,-0.094,0.055,0.199,0.052
1989,8,0.826,0.278,-0.349,0.107,0.246,0.043,-0.118,0.056,0.204,0.053
1989,9,1.565,0.338,-0.099,0.108,0.153,0.041,-0.107,0.056,0.222,0.053
1989,10,0.414,0.142,0.050,0.116,0.072,0.042,-0.098,0.056,0.213,0.053
1989,11,-2.963,0.341,-0.172,0.100,0.094,0.042,-0.089,0.056,0.214,0.053
1989,12,-7.621,0.503,-0.163,0.124,0.074,0.044,-0.077,0.054,0.220,0.052
1990,1,5.145,0.550,-0.145,0.114,0.021,0.045,-0.024,0.052,0.213,0.051
1990,2,-0.482,0.382,-0.071,0.103,0.033,0.045,-0.057,0.052,0.221,0.050
1990,3,0.054,0.211,-0.210,0.068,0.042,0.049,-0.037,0.051,0.237,0.049
1990,4,1.136,0.407,-0.237,0.057,0.024,0.048,-0.042,0.051,0.226,0.047
1990,5,-0.372,0.202,0.005,0.070,0.033,0.054,-0.035,0.050,0.223,0.048
1990,6,0.164,0.256,0.805,0.108,0.025,0.051,-0.010,0.051,0.223,0.048
1990,7,0.391,0.169,0.207,0.091,-0.017,0.047,0.007,0.052,0.223,0.047
1990,8,1.720,0.349,0.428,0.104,-0.088,0.047,0.021,0.052,0.218,0.046
1990,9,-0.104,0.479,0.568,0.124,-0.086,0.050,0.003,0.053,0.223,0.046
1990,10,0.093,0.325,0.594,0.134,-0.081,0.049,0.021,0.054,0.232,0.046
1990,11,-0.062,0.435,0.756,0.140,-0.104,0.050,0.008,0.052,0.246,0.045
1990,12,1.974,0.400,0.840,0.129,-0.089,0.050,0.018,0.052,0.263,0.045
1991,1,-2.022,0.333,0.823,0.123,-0.101,0.050,0.004,0.049,0.279,0.045
1991,2,2.160,0.552,0.815,0.142,-0.082,0.054,0.009,0.051,0.249,0.044
1991,3,1.733,0.231,0.728,0.145,-0.082,0.054,0.008,0.052,0.236,0.043
1991,4,1.455,0.435,0.746,0.165,-0.094,0.053,-0.017,0.052,0.232,0.043
1991,5,1.566,0.326,0.811,0.153,-0.145,0.054,-0.034,0.053,0.244,0.043
1991,6,1.173,0.282,0.572,0.159,-0.110,0.053,-0.004,0.054,0.251,0.043
1991,7,0.195,0.292,0.658,0.139,-0.241,0.056,0.004,0.055,0.246,0.042
1991,8,1.622,0.295,0.347,0.115,-0.248,0.057,0.017,0.057,0.252,0.041
1991,9,-1.148,0.238,-0.030,0.114,-0.185,0.062,0.041,0.058,0.259,0.041
1991,10,0.300,0.269,-0.215,0.136,-0.192,0.070,0.042,0.058,0.271,0.041
1991,11,0.721,0.281,-0.253,0.123,-0.242,0.074,0.052,0.056,0.279,0.040
1991,12,-0.890,0.261,-0.406,0.128,-0.221,0.075,0.088,0.057,0.290,0.039
1992,1,-0.994,0.169,-0.635,0.128,-0.210,0.076,0.076,0.057,0.327,0.040
1992,2,-1.568,0.470,-0.768,0.132,-0.239,0.077,0.079,0.057,0.341,0.040
1992,3,-2.791,0.318,-0.590,0.137,-0.264,0.080,0.031,0.057,0.339,0.039
1992,4,-0.762,0.330,-0.766,0.121,-0.244,0.084,-0.011,0.057,0.351,0.038
1992,5,1.109,0.306,-0.876,0.119,-0.167,0.088,-0.028,0.058,0.339,0.038
1992,6,-0.663,0.289,-0.587,0.105,0.017,0.089,-0.027,0.059,0.338,0.038
1992,7,-2.557,0.160,-0.572,0.095,-0.008,0.082,-0.030,0.060,0.342,0.039
1992,8,0.024,0.173,-0.856,0.085,-0.029,0.079,-0.029,0.061,0.360,0.039
1992,9,0.996,0.255,-0.714,0.060,0.003,0.082,-0.030,0.060,0.369,0.039
1992,10,-1.820,0.182,-0.547,0.044,-0.048,0.082,-0.026,0.061,0.356,0.039
1992,11,-0.600,0.343,-0.573,0.047,-0.040,0.082,-0.027,0.061,0.344,0.039
1992,12,2.580,0.468,-0.527,0.038,-0.017,0.086,-0.043,0.060,0.338,0.038
1993,1,-0.812,0.569,-0.251,0.049,0.007,0.087,-0.038,0.059,0.317,0.035
1993,2,-4.977,0.365,-0.096,0.069,0.001,0.092,0.015,0.062,0.295,0.035
1993,3,-1.082,0.286,-0.211,0.073,-0.014,0.096,0.037,0.064,0.278,0.034
1993,4,1.235,0.168,-0.266,0.075,0.027,0.104,0.048,0.063,0.265,0.033
1993,5,0.804,0.200,-0.353,0.067,-0.019,0.099,0.061,0.063,0.275,0.033
1993,6,-0.109,0.253,-0.483,0.066,-0.060,0.097,0.075,0.064,0.274,0.033
1993,7,0.755,0.247,-1.003,0.070,-0.049,0.090,0.063,0.062,0.271,0.033
1993,8,1.881,0.317,-0.808,0.083,-0.086,0.086,0.064,0.064,0.271,0.034
1993,9,-0.388,0.226,-0.652,0.105,-0.120,0.088,0.077,0.062,0.273,0.034
1993,10,-2.477,0.116,-0.841,0.144,-0.146,0.092,0.098,0.061,0.270,0.034
1993,11,-1.647,0.358,-0.968,0.147,-0.188,0.093,0.092,0.061,0.272,0.034
1993,12,1.019,0.266,-0.849,0.147,-0.192,0.094,0.130,0.058,0.290,0.033
1994,1,-7.050,0.232,-0.841,0.143,-0.201,0.095,0.122,0.058,0.282,0.032
1994,2,-2.638,0.212,-1.074,0.142,-0.214,0.094,0.168,0.056,0.262,0.033
1994,3,0.797,0.364,-1.037,0.145,-0.171,0.093,0.209,0.056,0.281,0.033
1994,4,-1.040,0.472,-0.695,0.164,-0.192,0.092,0.220,0.056,0.272,0.034
1994,5,-0.718,0.196,-0.420,0.157,-0.231,0.090,0.233,0.057,0.274,0.033
1994,6,1.324,0.139,-0.221,0.138,-0.120,0.089,0.249,0.058,0.268,0.033
1994,7,0.846,0.168,0.668,0.120,-0.110,0.088,0.257,0.056,0.269,0.033
1994,8,-0.920,0.306,0.744,0.126,-0.087,0.089,0.254,0.056,0.261,0.032
1994,9,0.058,0.302,0.843,0.113,-0.091,0.089,0.271,0.055,0.272,0.032
1994,10,1.626,0.303,0.768,0.092,-0.094,0.085,0.255,0.057,0.273,0.032
1994,11,1.655,0.225,0.839,0.096,-0.150,0.086,0.297,0.057,0.270,0.031
1994,12,3.410,0.310,0.857,0.117,-0.129,0.086,0.390,0.056,0.256,0.030
1995,1,3.615,0.283,0.938,0.117,-0.082,0.084,0.345,0.056,0.258,0.029
1995,2,-1.723,0.415,1.127,0.113,-0.092,0.084,0.363,0.055,0.259,0.028
1995,3,1.979,0.491,1.038,0.124,-0.101,0.079,0.397,0.056,0.262,0.029
1995,4,-1.942,0.301,1.115,0.130,-0.076,0.079,0.383,0.052,0.274,0.028
1995,5,0.140,0.345,0.746,0.118,-0.086,0.076,0.386,0.052,0.275,0.028
1995,6,1.542,0.423,0.418,0.126,-0.112,0.079,0.372,0.052,0.290,0.028
1995,7,1.815,0.167,0.005,0.129,-0.058,0.084,0.363,0.051,0.296,0.028
1995,8,1.343,0.234,0.141,0.136,0.117,0.085,0.354,0.052,0.304,0.028
1995,9,-1.004,0.276,-0.049,0.159,0.160,0.086,0.351,0.052,0.309,0.029
1995,10,2.548,0.344,0.108,0.160,0.176,0.086,0.350,0.054,0.315,0.028
1995,11,-2.770,0.367,0.014,0.163,0.226,0.084,0.364,0.053,0.323,0.028
1995,12,-0.531,0.252,-0.034,0.156,0.238,0.085,0.337,0.054,0.335,0.027
1996,1,-1.341,0.458,-0.215,0.156,0.227,0.083,0.359,0.053,0.355,0.028
1996,2,-0.084,0.237,-0.259,0.161,0.209,0.083,0.342,0.052,0.360,0.027
1996,3,-0.304,0.337,-0.056,0.152,0.236,0.080,0.324,0.052,0.371,0.028
1996,4,-0.065,0.407,-0.348,0.135,0.290,0.079,0.316,0.054,0.369,0.027
1996,5,-0.978,0.342,-0.252,0.134,0.329,0.077,0.328,0.056,0.373,0.028
1996,6,0.964,0.278,0.275,0.131,0.370,0.075,0.331,0.056,0.391,0.028
1996,7,-0.352,0.228,0.352,0.137,0.484,0.074,0.325,0.057,0.403,0.030
1996,8,0.812,0.193,0.342,0.117,0.583,0.071,0.326,0.056,0.404,0.030
1996,9,1.434,0.239,0.119,0.088,0.604,0.066,0.351,0.054,0.412,0.031
1996,10,-0.962,0.278,0.042,0.067,0.631,0.062,0.361,0.055,0.416,0.031
1996,11,-1.620,0.220,-0.060,0.063,0.707,0.065,0.373,0.053,0.441,0.031
1996,12,5.794,0.377,-0.093,0.057,0.720,0.064,0.438,0.052,0.456,0.030
1997,1,-0.417,0.299,-0.042,0.056,0.724,0.063,0.477,0.051,0.460,0.030
1997,2,-0.205,0.214,-0.156,0.057,0.746,0.062,0.507,0.048,0.453,0.029
1997,3,-2.976,0.336,-0.239,0.058,0.806,0.063,0.522,0.046,0.438,0.029
1997,4,-0.987,0.199,-0.187,0.069,0.753,0.061,0.532,0.043,0.423,0.031
1997,5,-2.207,0.351,-0.151,0.060,0.761,0.057,0.512,0.043,0.430,0.030
1997,6,0.571,0.225,-0.547,0.086,0.764,0.058,0.506,0.042,0.432,0.031
1997,7,0.262,0.322,-0.313,0.114,0.698,0.060,0.535,0.042,0.427,0.032
1997,8,-0.564,0.264,0.167,0.127,0.755,0.057,0.551,0.043,0.428,0.032
1997,9,0.440,0.278,0.540,0.120,0.791,0.060,0.567,0.043,0.432,0.032
1997,10,-0.339,0.306,0.804,0.121,0.815,0.055,0.565,0.043,0.445,0.034
1997,11,-1.190,0.328,1.305,0.120,0.813,0.052,0.554,0.042,0.448,0.034
1997,12,1.051,0.299,1.308,0.127,0.761,0.049,0.551,0.045,0.435,0.035
1998,1,2.384,0.237,1.294,0.128,0.720,0.053,0.536,0.044,0.441,0.037
1998,2,5.558,0.258,1.409,0.132,0.707,0.053,0.552,0.044,0.446,0.038
1998,3,1.501,0.134,1.472,0.124,0.716,0.052,0.549,0.045,0.439,0.038
1998,4,2.181,0.159,1.564,0.105,0.673,0.053,0.520,0.044,0.445,0.041
1998,5,3.802,0.320,1.722,0.093,0.746,0.052,0.516,0.044,0.433,0.041
1998,6,0.610,0.313,1.927,0.083,0.734,0.053,0.523,0.045,0.441,0.043
1998,7,0.089,0.252,1.708,0.066,0.768,0.050,0.516,0.044,0.437,0.044
1998,8,0.822,0.281,1.521,0.080,0.771,0.049,0.512,0.044,0.437,0.045
1998,9,1.199,0.150,1.567,0.099,0.768,0.053,0.539,0.043,0.443,0.045
1998,10,0.761,0.243,1.435,0.097,0.777,0.055,0.556,0.042,0.451,0.046
1998,11,0.706,0.317,1.437,0.092,0.845,0.059,0.577,0.043,0.450,0.047
1998,12,3.513,0.276,1.559,0.104,0.854,0.059,0.593,0.045,0.454,0.047
1999,1,-0.240,0.300,1.643,0.107,0.850,0.063,0.614,0.046,0.433,0.048
1999,2,3.302,0.436,1.610,0.105,0.865,0.064,0.649,0.047,0.451,0.047
1999,3,2.061,0.320,1.816,0.104,0.874,0.065,0.651,0.047,0.464,0.048
1999,4,0.598,0.121,1.620,0.107,0.913,0.067,0.657,0.046,0.475,0.048
1999,5,3.827,0.354,1.740,0.107,0.977,0.065,0.658,0.046,0.463,0.049
1999,6,2.070,0.157,1.746,0.116,0.995,0.069,0.634,0.045,0.463,0.051
1999,7,1.097,0.075,1.738,0.104,1.064,0.069,0.631,0.045,0.460,0.052
1999,8,0.426,0.304,1.605,0.067,1.102,0.060,0.640,0.043,0.461,0.053
1999,9,3.674,0.330,1.780,0.056,1.134,0.058,0.651,0.043,0.458,0.053
1999,10,-1.592,0.152,1.684,0.041,1.157,0.056,0.644,0.043,0.450,0.052
1999,11,2.139,0.300,1.366,0.046,1.174,0.054,0.629,0.042,0.476,0.054
1999,12,3.592,0.431,1.065,0.051,1.141,0.055,0.589,0.041,0.517,0.053
2000,1,-0.341,0.291,0.919,0.061,1.152,0.053,0.540,0.042,0.517,0.053
2000,2,1.714,0.255,0.929,0.066,1.193,0.053,0.576,0.043,0.547,0.054
2000,3,4.155,0.189,0.588,0.066,1.235,0.052,0.560,0.047,0.565,0.050
2000,4,-0.556,0.372,0.717,0.059,1.207,0.051,0.590,0.047,0.575,0.050
2000,5,0.018,0.283,0.673,0.067,1.194,0.053,0.586,0.047,0.586,0.050
2000,6,-1.551,0.175,0.267,0.081,1.214,0.058,0.590,0.049,0.585,0.050
2000,7,-0.645,0.392,0.354,0.095,1.131,0.061,0.585,0.049,0.592,0.049
2000,8,0.540,0.330,0.220,0.104,0.987,0.067,0.586,0.048,0.593,0.051
2000,9,-0.416,0.212,-0.164,0.116,0.937,0.064,0.614,0.048,0.599,0.051
2000,10,-0.047,0.173,-0.079,0.104,0.864,0.062,0.610,0.048,0.597,0.051
2000,11,1.617,0.197,0.176,0.120,0.806,0.062,0.638,0.047,0.600,0.051
2000,12,-1.285,0.296,0.430,0.141,0.809,0.063,0.652,0.046,0.605,0.051
2001,1,0.700,0.223,0.436,0.136,0.804,0.064,0.706,0.046,0.619,0.049
2001,2,0.105,0.274,0.535,0.129,0.815,0.062,0.710,0.045,0.613,0.050
2001,3,-0.448,0.342,0.731,0.125,0.842,0.060,0.735,0.047,0.606,0.049
2001,4,0.460,0.183,0.853,0.129,0.822,0.062,0.754,0.049,0.599,0.050
2001,5,3.082,0.455,0.900,0.123,0.826,0.065,0.780,0.049,0.594,0.050
2001,6,1.499,0.344,1.583,0.101,0.815,0.066,0.785,0.049,0.591,0.050
2001,7,-0.575,0.316,1.831,0.089,0.744,0.069,0.803,0.050,0.597,0.049
2001,8,1.728,0.187,1.998,0.055,0.716,0.069,0.792,0.050,0.596,0.050
2001,9,1.938,0.265,1.947,0.039,0.698,0.065,0.783,0.053,0.611,0.049
2001,10,1.416,0.260,1.944,0.051,0.683,0.061,0.789,0.054,0.616,0.049
2001,11,2.179,0.280,1.584,0.083,0.608,0.055,0.829,0.054,0.627,0.049
2001,12,6.909,0.414,1.342,0.104,0.548,0.053,0.824,0.056,0.646,0.049
2002,1,3.678,0.411,1.466,0.126,0.538,0.052,0.845,0.058,0.657,0.049
2002,2,2.112,0.556,1.482,0.131,0.534,0.050,0.827,0.058,0.675,0.049
2002,3,-1.066,0.247,1.569,0.131,0.495,0.049,0.844,0.055,0.708,0.048
2002,4,0.424,0.298,1.283,0.165,0.536,0.048,0.858,0.056,0.717,0.047
2002,5,-1.237,0.341,0.936,0.169,0.497,0.052,0.887,0.055,0.723,0.047
2002,6,-1.402,0.165,0.546,0.127,0.415,0.047,0.890,0.055,0.731,0.047
2002,7,0.913,0.229,0.022,0.116,0.381,0.054,0.884,0.055,0.746,0.047
2002,8,1.921,0.243,-0.409,0.145,0.396,0.057,0.885,0.054,0.755,0.047
2002,9,2.984,0.208,-0.445,0.125,0.329,0.058,0.893,0.054,0.757,0.048
2002,10,-2.025,0.250,-0.664,0.121,0.365,0.058,0.917,0.055,0.773,0.048
2002,11,-1.976,0.294,-0.533,0.119,0.359,0.059,0.922,0.056,0.774,0.050
2002,12,2.227,0.360,-0.352,0.117,0.420,0.061,0.913,0.058,0.778,0.050
2003,1,-2.607,0.372,-0.443,0.114,0.449,0.056,0.920,0.061,0.787,0.050
2003,2,-3.061,0.503,-0.480,0.106,0.466,0.053,0.878,0.061,0.818,0.048
2003,3,-1.496,0.444,-0.493,0.104,0.512,0.053,0.841,0.061,0.838,0.050
